"title_name","title_provider","title_provider_location","description","all_logos","all_reviews","website_url","page_url"
"Metric Central","","United Kingdom","Explore Metric Central’s datasets, databases, and data feeds.
Metric Central’s APIs and datasets range in cost from £0.50 / Record to
          £1 / Record.
Metric Central offers free samples for individual data requirements.
Get talking to a member of the Metric Central team to receive custom pricing options,
                information about data subscription fees, and quotes for Metric Central’s data offering tailored to your use case.","","","https://www.Metriccentral.com","https://datarade.ai/data-providers/metric-central/
"
"amp Data Intelligence","","Germany","Explore amp Data Intelligence’s datasets, databases, and data feeds.
amp Data Intelligence’s APIs and datasets range in cost from €99 / purchase to
          €9,000 / year.
Get talking to a member of the amp Data Intelligence team to receive custom pricing options,
                information about data subscription fees, and quotes for amp Data Intelligence’s data offering tailored to your use case.","","","https://datarade.ai/data-providers/amp-data-intelligence","https://datarade.ai/data-providers/amp-data-intelligence/
"
"Open People Search","","USA","Explore Open People Search’s datasets, databases, and data feeds.
Open People Search’s APIs and datasets start at $0.05.
Open People Search offers free samples for individual data requirements.
Get talking to a member of the Open People Search team to receive custom pricing options,
                information about data subscription fees, and quotes for Open People Search’s data offering tailored to your use case.","","","https://datarade.ai/data-providers/open-people-search","https://datarade.ai/data-providers/open-people-search/
"
"Fongwell","","China","Learn about Fongwell’s prices, subscription cost, and API pricing.
The supported pricing models for Fongwell’s data are available by getting in contact with them via Datarade.
Get talking to a member of the Fongwell team to receive custom pricing options,
                information about data subscription fees, and quotes for Fongwell’s data offering tailored to your use case.","","","https://datarade.ai/data-providers/fongwell","https://datarade.ai/data-providers/fongwell/
"
"KCore Analytics","","USA","Learn about KCore Analytics’ prices, subscription cost, and API pricing.
The supported pricing models for KCore Analytics’ data are available by getting in contact with them via Datarade.
Get talking to a member of the KCore Analytics team to receive custom pricing options,
                information about data subscription fees, and quotes for KCore Analytics’ data offering tailored to your use case.","","","https://datarade.ai/data-providers/kcore-analytics","https://datarade.ai/data-providers/kcore-analytics/
"
"Skuuudle","","United Kingdom","Explore Skuuudle’s datasets, databases, and data feeds.
The supported pricing models for Skuuudle’s data are One-off purchase, Monthly License, and Yearly License.
Get talking to a member of the Skuuudle team to receive custom pricing options,
                information about data subscription fees, and quotes for Skuuudle’s data offering tailored to your use case.","","","https://datarade.ai/data-providers/skuuudle","https://datarade.ai/data-providers/skuuudle/
"
"Market Expertise","","India","Learn about Market Expertise’s prices, subscription cost, and API pricing.
The supported pricing models for Market Expertise’s data are available by getting in contact with them via Datarade.
Get talking to a member of the Market Expertise team to receive custom pricing options,
                information about data subscription fees, and quotes for Market Expertise’s data offering tailored to your use case.","","","https://datarade.ai/data-providers/market-expertise","https://datarade.ai/data-providers/market-expertise/
"
"TGN Data","","Germany","Learn about TGN Data’s prices, subscription cost, and API pricing.
The supported pricing models for TGN Data’s data are available by getting in contact with them via Datarade.
Get talking to a member of the TGN Data team to receive custom pricing options,
                information about data subscription fees, and quotes for TGN Data’s data offering tailored to your use case.","","","https://datarade.ai/data-providers/tgn-data","https://datarade.ai/data-providers/tgn-data/
"
"Techsalerator","4.9(4)Verified Data Provider","USA","Review and buy Techsalerator’s datasets, effortlessly.
Pricing depending on use-case and quantities. At techsalerator, we view data at the center of our offering with various technologies all around the data to fit any client’s needs.
Whether it is providing a license per country, a CPM cost for a large targeted list per industry, an access to our global B2B platform or an access to our API’s, Techsalerator can provide all type of solutions around the same information.


        Techsalerator’s APIs and datasets range in cost from $245 / purchase to
          $245 / purchase.
Techsalerator offers free samples for individual data requirements.
Get talking to a member of the Techsalerator team to receive custom pricing options,
                information about data subscription fees, and quotes for Techsalerator’s data offering tailored to your use case.","","Anonymous,Hidden Company; Anonymous,Hidden Company; Anonymous,Hidden Company; Anonymous,Hidden Company","https://www.techsalerator.com/","https://datarade.ai/data-providers/techsalerator/
"
"InQuartik","","Taiwan","Explore InQuartik’s datasets, databases, and data feeds.
The pricing models vary from monthly/ yearly subscriptions to the number of calls or patents. They are intended to maximize your return on investment.
InQuartik also offers free trials, samples or demos for the above-mentioned data documentations. When understanding your needs, the InQuartik team will work with you on data customization, information feed formats, or need-based quotes that are tailored to your use case.


        The supported pricing models for InQuartik’s data are available by getting in contact with them via Datarade.
InQuartik offers free samples for individual data requirements.
Get talking to a member of the InQuartik team to receive custom pricing options,
                information about data subscription fees, and quotes for InQuartik’s data offering tailored to your use case.","https://datarade.ams3.cdn.digitaloceanspaces.com/images/production/vendor_credibility_attachment/_f29142a12d027aba.png"" ; https://datarade.ams3.cdn.digitaloceanspaces.com/images/production/vendor_credibility_attachment/_3b8cfa40e759a5aa.png"" ; https://datarade.ams3.cdn.digitaloceanspaces.com/images/production/vendor_credibility_attachment/_57a7c1f3db3d3d91.png"" ; https://datarade.ams3.cdn.digitaloceanspaces.com/images/production/vendor_credibility_attachment/_f43f6f729ab82cf0.png"" ","","https://www.inquartik.com/api-service/","https://datarade.ai/data-providers/inquartik/
"
"Pivot Analysis","","Spain","Learn about Pivot Analysis’ prices, subscription cost, and API pricing.
The supported pricing models for Pivot Analysis’ data are available by getting in contact with them via Datarade.
Get talking to a member of the Pivot Analysis team to receive custom pricing options,
                information about data subscription fees, and quotes for Pivot Analysis’ data offering tailored to your use case.","","","https://datarade.ai/data-providers/pivot-analysis","https://datarade.ai/data-providers/pivot-analysis/
"
"KASPR Datahaus","","Australia","Explore KASPR Datahaus’ datasets, databases, and data feeds.
Depending on the degree of spatial granularity, temporal frequency and country coverage our the annual subscriptions for our daily data products start at USD 10,000.


        KASPR Datahaus’ APIs and datasets range in cost from $7,000 / purchase to
          $10,000 / year.
KASPR Datahaus offers free samples for individual data requirements.
Get talking to a member of the KASPR Datahaus team to receive custom pricing options,
                information about data subscription fees, and quotes for KASPR Datahaus’ data offering tailored to your use case.","","","https://kasprdata.com/","https://datarade.ai/data-providers/kaspr-datahaus/
"
"Azyro Sustainalytics","","India","Learn about Azyro Sustainalytics’ prices, subscription cost, and API pricing.
The supported pricing models for Azyro Sustainalytics’ data are available by getting in contact with them via Datarade.
Get talking to a member of the Azyro Sustainalytics team to receive custom pricing options,
                information about data subscription fees, and quotes for Azyro Sustainalytics’ data offering tailored to your use case.","","","https://datarade.ai/data-providers/azyro-sustainalytics","https://datarade.ai/data-providers/azyro-sustainalytics/
"
"Rabbu","","USA","Review and buy Rabbu’s datasets, effortlessly.
Free+


        Rabbu’s APIs and datasets range in cost from $30 / purchase to
          $30 / purchase.
Rabbu offers free samples for individual data requirements.
Get talking to a member of the Rabbu team to receive custom pricing options,
                information about data subscription fees, and quotes for Rabbu’s data offering tailored to your use case.","https://datarade.ams3.cdn.digitaloceanspaces.com/images/production/vendor_credibility_attachment/_00aefce8ba9c4950.png"" ; https://datarade.ams3.cdn.digitaloceanspaces.com/images/production/vendor_credibility_attachment/_3bd0b511951fd2c5.png"" ; https://datarade.ams3.cdn.digitaloceanspaces.com/images/production/vendor_credibility_attachment/_d213eab3f4380995.png"" ; https://datarade.ams3.cdn.digitaloceanspaces.com/images/production/vendor_credibility_attachment/_aefc009f2af7c054.png"" ; https://datarade.ams3.cdn.digitaloceanspaces.com/images/production/vendor_credibility_attachment/_04a8813c76401ca2.png"" ","","https://rabbu.com","https://datarade.ai/data-providers/rabbu/
"
"SalesboxAI","","USA","Explore SalesboxAI’s datasets, databases, and data feeds.
The supported pricing models for SalesboxAI’s data are One-off purchase, Monthly License, Yearly License, and Usage-based.
SalesboxAI offers free samples for individual data requirements.
Get talking to a member of the SalesboxAI team to receive custom pricing options,
                information about data subscription fees, and quotes for SalesboxAI’s data offering tailored to your use case.","","","https://salesbox.ai","https://datarade.ai/data-providers/salesboxai/
"
"Datamam","","USA","Learn about Datamam’s prices, subscription cost, and API pricing.
The supported pricing models for Datamam’s data are available by getting in contact with them via Datarade.
Get talking to a member of the Datamam team to receive custom pricing options,
                information about data subscription fees, and quotes for Datamam’s data offering tailored to your use case.","","","https://datarade.ai/data-providers/datamam","https://datarade.ai/data-providers/datamam/
"
"ZIGRAM","","India","Explore ZIGRAM’s datasets, databases, and data feeds.
The supported pricing models for ZIGRAM’s data are available by getting in contact with them via Datarade.
ZIGRAM offers free samples for individual data requirements.
Get talking to a member of the ZIGRAM team to receive custom pricing options,
                information about data subscription fees, and quotes for ZIGRAM’s data offering tailored to your use case.","","","https://www.zigram.tech/","https://datarade.ai/data-providers/zigram/
"
"Admera Health","","USA","Learn about Admera Health’s prices, subscription cost, and API pricing.
The supported pricing models for Admera Health’s data are available by getting in contact with them via Datarade.
Get talking to a member of the Admera Health team to receive custom pricing options,
                information about data subscription fees, and quotes for Admera Health’s data offering tailored to your use case.","","","https://datarade.ai/data-providers/admera-health","https://datarade.ai/data-providers/admera-health/
"
"Cybex Exim Solutions","","India","Learn about Cybex Exim Solutions’ prices, subscription cost, and API pricing.
The supported pricing models for Cybex Exim Solutions’ data are available by getting in contact with them via Datarade.
Get talking to a member of the Cybex Exim Solutions team to receive custom pricing options,
                information about data subscription fees, and quotes for Cybex Exim Solutions’ data offering tailored to your use case.","","","https://datarade.ai/data-providers/cybex-exim-solutions","https://datarade.ai/data-providers/cybex-exim-solutions/
"
"WhoisXML","","USA","Learn about WhoisXML’s prices, subscription cost, and API pricing.
The supported pricing models for WhoisXML’s data are available by getting in contact with them via Datarade.
Get talking to a member of the WhoisXML team to receive custom pricing options,
                information about data subscription fees, and quotes for WhoisXML’s data offering tailored to your use case.","","","https://datarade.ai/data-providers/whoisxml","https://datarade.ai/data-providers/whoisxml/
"
"Securra","","USA","Learn about Securra’s prices, subscription cost, and API pricing.
The supported pricing models for Securra’s data are available by getting in contact with them via Datarade.
Get talking to a member of the Securra team to receive custom pricing options,
                information about data subscription fees, and quotes for Securra’s data offering tailored to your use case.","","","https://datarade.ai/data-providers/securra","https://datarade.ai/data-providers/securra/
"
"Kamba Group","","USA","Explore Kamba Group’s datasets, databases, and data feeds.
Kamba Group’s APIs and datasets range in cost from $40,000 / year to
          $40,000 / year.
Kamba Group offers free samples for individual data requirements.
Get talking to a member of the Kamba Group team to receive custom pricing options,
                information about data subscription fees, and quotes for Kamba Group’s data offering tailored to your use case.","","","https://www.kambagroup.com/","https://datarade.ai/data-providers/kamba-group/
"
"Shopgram","","Canada","Explore Shopgram’s datasets, databases, and data feeds.
Shopgram’s APIs and datasets start at $0.20.
Shopgram offers free samples for individual data requirements.
Get talking to a member of the Shopgram team to receive custom pricing options,
                information about data subscription fees, and quotes for Shopgram’s data offering tailored to your use case.","","","https://shopgram.io/","https://datarade.ai/data-providers/shopgram/
"
"Tegger","","Mexico","Learn about Tegger’s prices, subscription cost, and API pricing.
The supported pricing models for Tegger’s data are available by getting in contact with them via Datarade.
Get talking to a member of the Tegger team to receive custom pricing options,
                information about data subscription fees, and quotes for Tegger’s data offering tailored to your use case.","","","https://datarade.ai/data-providers/tegger","https://datarade.ai/data-providers/tegger/
"
"Lepton Software","5.0(1)Verified Data Provider","India","Explore Lepton Software’s datasets, databases, and data feeds.
Lepton has various pricing models depending on the nature of the Data Sets.
Subscription model
One time Purchase
Usage- Based


        Lepton Software’s APIs and datasets range in cost from $50 / 100 to
          $10,000 / purchase.
Lepton Software offers free samples for individual data requirements.
Get talking to a member of the Lepton Software team to receive custom pricing options,
                information about data subscription fees, and quotes for Lepton Software’s data offering tailored to your use case.","https://datarade.ams3.cdn.digitaloceanspaces.com/images/production/vendor_credibility_attachment/_f4222a04108fea28.png"" ; https://datarade.ams3.cdn.digitaloceanspaces.com/images/production/vendor_credibility_attachment/_2d26c748817dde96.png"" ; https://datarade.ams3.cdn.digitaloceanspaces.com/images/production/vendor_credibility_attachment/_2c8885e7bc83981a.png"" ; https://datarade.ams3.cdn.digitaloceanspaces.com/images/production/vendor_credibility_attachment/_df1a86e6e84dd0ae.png"" ; https://datarade.ams3.cdn.digitaloceanspaces.com/images/production/vendor_credibility_attachment/_9d6f2ea1b6f191a2.jpg"" ","Anonymous,Hidden Company","https://leptonsoftware.com/","https://datarade.ai/data-providers/lepton-software/
"
"Finnworlds","","Bulgaria","Explore Finnworlds’ datasets, databases, and data feeds.
The supported pricing models for Finnworlds’ data are available by getting in contact with them via Datarade.
Get talking to a member of the Finnworlds team to receive custom pricing options,
                information about data subscription fees, and quotes for Finnworlds’ data offering tailored to your use case.","","","https://datarade.ai/data-providers/finnworlds","https://datarade.ai/data-providers/finnworlds/
"
"Stamdata","","Norway","Explore Stamdata’s datasets, databases, and data feeds.
Our services can be licensed as web access and/or feed/api access for single or multiple users.


        The supported pricing models for Stamdata’s data are available by getting in contact with them via Datarade.
Get talking to a member of the Stamdata team to receive custom pricing options,
                information about data subscription fees, and quotes for Stamdata’s data offering tailored to your use case.","","","https://www.stamdata.com/","https://datarade.ai/data-providers/stamdata/
"
"cloudeo","","Germany","Learn about cloudeo’s prices, subscription cost, and API pricing.
The supported pricing models for cloudeo’s data are available by getting in contact with them via Datarade.
Get talking to a member of the cloudeo team to receive custom pricing options,
                information about data subscription fees, and quotes for cloudeo’s data offering tailored to your use case.","","","https://datarade.ai/data-providers/cloudeo-8781b59c-9bd8-46d4-a259-1222db80f066","https://datarade.ai/data-providers/cloudeo-8781b59c-9bd8-46d4-a259-1222db80f066/
"
"What a Location","","Germany","Explore What a Location’s datasets, databases, and data feeds.
Our customers pay a one-time fee per location. This package includes all historical data beginning from 2019 until the currently available quarter of this year. Optional you can update the data set once per new quarter if needed.


        The supported pricing models for What a Location’s data are available by getting in contact with them via Datarade.
Get talking to a member of the What a Location team to receive custom pricing options,
                information about data subscription fees, and quotes for What a Location’s data offering tailored to your use case.","https://datarade.ams3.cdn.digitaloceanspaces.com/images/production/vendor_credibility_attachment/_7942d123a98f8742.jpg"" ; https://datarade.ams3.cdn.digitaloceanspaces.com/images/production/vendor_credibility_attachment/_71bfe849d773cd44.jpg"" ; https://datarade.ams3.cdn.digitaloceanspaces.com/images/production/vendor_credibility_attachment/_083aaa4974c0db37.jpg"" ; https://datarade.ams3.cdn.digitaloceanspaces.com/images/production/vendor_credibility_attachment/_d72684bc4df79f03.jpg"" ; https://datarade.ams3.cdn.digitaloceanspaces.com/images/production/vendor_credibility_attachment/_d2fe1ec6a7ff8fdd.jpg"" ","","https://www.whatalocation.io","https://datarade.ai/data-providers/what-a-location/
"
"DemandNXT","","India","Learn about DemandNXT’s prices, subscription cost, and API pricing.
The supported pricing models for DemandNXT’s data are available by getting in contact with them via Datarade.
Get talking to a member of the DemandNXT team to receive custom pricing options,
                information about data subscription fees, and quotes for DemandNXT’s data offering tailored to your use case.","","","https://datarade.ai/data-providers/demandnxt","https://datarade.ai/data-providers/demandnxt/
"
"ADDS Corporation","","India","Explore ADDS Corporation’s datasets, databases, and data feeds.
Our pricing model is decided upon analyzation of project. We mostly work on contractual basis as per projects requirement or one-time payment method.


        The supported pricing models for ADDS Corporation’s data are available by getting in contact with them via Datarade.
ADDS Corporation offers free samples for individual data requirements.
Get talking to a member of the ADDS Corporation team to receive custom pricing options,
                information about data subscription fees, and quotes for ADDS Corporation’s data offering tailored to your use case.","https://datarade.ams3.cdn.digitaloceanspaces.com/images/production/vendor_credibility_attachment/_5fc51c92286f9c58.png"" ","","https://www.adds-corp.com","https://datarade.ai/data-providers/adds-corporation/
"
"Betterfy","","USA","Review and buy Betterfy’s datasets, effortlessly.
The supported pricing models for Betterfy’s data are available by getting in contact with them via Datarade.
Get talking to a member of the Betterfy team to receive custom pricing options,
                information about data subscription fees, and quotes for Betterfy’s data offering tailored to your use case.","","","https://betterfy.io","https://datarade.ai/data-providers/betterfy/
"
"BR Geo Technology","","India","Explore BR Geo Technology’s datasets, databases, and data feeds.
The supported pricing models for BR Geo Technology’s data are available by getting in contact with them via Datarade.
Get talking to a member of the BR Geo Technology team to receive custom pricing options,
                information about data subscription fees, and quotes for BR Geo Technology’s data offering tailored to your use case.","","","https://datarade.ai/data-providers/br-geo-technology","https://datarade.ai/data-providers/br-geo-technology/
"
"Jobalytics","","USA","Explore Jobalytics’ datasets, databases, and data feeds.
The supported pricing models for Jobalytics’ data are available by getting in contact with them via Datarade.
Get talking to a member of the Jobalytics team to receive custom pricing options,
                information about data subscription fees, and quotes for Jobalytics’ data offering tailored to your use case.","","","https://datarade.ai/data-providers/jobalytics","https://datarade.ai/data-providers/jobalytics/
"
"Sustainable Platform","4.9(5)Verified Data Provider","Australia","Explore Sustainable Platform’s datasets, databases, and data feeds.
Subscription with price dependent on use case, fund type, assets under management and data required. Please contact us at info@sustainableplatform.com for more details.


        The supported pricing models for Sustainable Platform’s data are One-off purchase, Monthly License, and Yearly License.
Sustainable Platform offers free samples for individual data requirements.
Get talking to a member of the Sustainable Platform team to receive custom pricing options,
                information about data subscription fees, and quotes for Sustainable Platform’s data offering tailored to your use case.","https://datarade.ams3.cdn.digitaloceanspaces.com/images/production/vendor_credibility_attachment/_72e98dc90f8fa920.jpg"" ; https://datarade.ams3.cdn.digitaloceanspaces.com/images/production/vendor_credibility_attachment/_1d61d6f17d72935a.jpg"" ; https://datarade.ams3.cdn.digitaloceanspaces.com/images/production/vendor_credibility_attachment/_4f5d185fe0284a4a.jpg"" ; https://datarade.ams3.cdn.digitaloceanspaces.com/images/production/vendor_credibility_attachment/_8bc79113eeead18f.jpg"" ; https://datarade.ams3.cdn.digitaloceanspaces.com/images/production/vendor_credibility_attachment/_0a8d389c4644f48c.jpg"" ","Anonymous,AtlasTrend; Anonymous,Hidden Company; Anonymous,Hidden Company; Anonymous,Hidden Company; Anonymous,Hidden Company","https://www.sustainableplatform.com","https://datarade.ai/data-providers/sustainable-platform/
"
"ISIN2LEI","","Netherlands","Explore ISIN2LEI’s datasets, databases, and data feeds.
At ISIN2LEI we offer free sample mappings and data coverage checks. We believe in a fair pricing model that covers our costs and investment, but we don’t feel good in getting paid the same for the re-use of data or data updates.


        ISIN2LEI’s APIs and datasets range in cost from €0.02 / API call to
          €100 / purchase.
ISIN2LEI offers free samples for individual data requirements.
Get talking to a member of the ISIN2LEI team to receive custom pricing options,
                information about data subscription fees, and quotes for ISIN2LEI’s data offering tailored to your use case.","","","https://isin2lei.eu","https://datarade.ai/data-providers/isin2lei/
"
"apexanalytix","","USA","Learn about apexanalytix’s prices, subscription cost, and API pricing.
The supported pricing models for apexanalytix’s data are available by getting in contact with them via Datarade.
Get talking to a member of the apexanalytix team to receive custom pricing options,
                information about data subscription fees, and quotes for apexanalytix’s data offering tailored to your use case.","","","https://datarade.ai/data-providers/apexanalytix","https://datarade.ai/data-providers/apexanalytix/
"
"MELBARR","","India","Explore MELBARR’s datasets, databases, and data feeds.
The supported pricing models for MELBARR’s data are available by getting in contact with them via Datarade.
Get talking to a member of the MELBARR team to receive custom pricing options,
                information about data subscription fees, and quotes for MELBARR’s data offering tailored to your use case.","","","https://datarade.ai/data-providers/melbarr","https://datarade.ai/data-providers/melbarr/
"
"Radius+","","USA","Explore Radius+’s datasets, databases, and data feeds.
Radius+’s APIs and datasets start at $15.
Radius+ offers free samples for individual data requirements.
Get talking to a member of the Radius+ team to receive custom pricing options,
                information about data subscription fees, and quotes for Radius+’s data offering tailored to your use case.","","","https://datarade.ai/data-providers/Radius+","https://datarade.ai/data-providers/Radius+/
"
"Hivemapper","","USA","Learn about Hivemapper’s prices, subscription cost, and API pricing.
The supported pricing models for Hivemapper’s data are available by getting in contact with them via Datarade.
Get talking to a member of the Hivemapper team to receive custom pricing options,
                information about data subscription fees, and quotes for Hivemapper’s data offering tailored to your use case.","","","https://datarade.ai/data-providers/hivemapper","https://datarade.ai/data-providers/hivemapper/
"
"Geodatindustry","","France","Explore Geodatindustry’s datasets, databases, and data feeds.
Geodatindustry’s APIs and datasets start at €59.
Geodatindustry offers free samples for individual data requirements.
Get talking to a member of the Geodatindustry team to receive custom pricing options,
                information about data subscription fees, and quotes for Geodatindustry’s data offering tailored to your use case.","https://datarade.ams3.cdn.digitaloceanspaces.com/images/production/vendor_credibility_attachment/_7e8c898cae7f03e3.png"" ; https://datarade.ams3.cdn.digitaloceanspaces.com/images/production/vendor_credibility_attachment/_cc682ad0b5b2d5f6.png"" ; https://datarade.ams3.cdn.digitaloceanspaces.com/images/production/vendor_credibility_attachment/_355c93b03962fae5.png"" ; https://datarade.ams3.cdn.digitaloceanspaces.com/images/production/vendor_credibility_attachment/_f7671c3d4cb4bdfd.png"" ; https://datarade.ams3.cdn.digitaloceanspaces.com/images/production/vendor_credibility_attachment/_ad05aebc2af8167b.png"" ","","https://geodatindustry.com/en/","https://datarade.ai/data-providers/geodatindustry/
"
"Triquantity","","Malaysia","Explore Triquantity’s datasets, databases, and data feeds.
Triquantity’s APIs and datasets start at $100.
Triquantity offers free samples for individual data requirements.
Get talking to a member of the Triquantity team to receive custom pricing options,
                information about data subscription fees, and quotes for Triquantity’s data offering tailored to your use case.","","","https://datarade.ai/data-providers/triquantity","https://datarade.ai/data-providers/triquantity/
"
"DecaData","","USA","Explore DecaData’s datasets, databases, and data feeds.
Our pricing is based on use case and industry vertical. We have the technical capacity to deliver individual company data, category level or of course the entire data panel.
We also have discretion in terms of working client engagements and aim to be as easy to interface with as possible- as long as it makes mutual business sense.


        The supported pricing models for DecaData’s data are available by getting in contact with them via Datarade.
DecaData offers free samples for individual data requirements.
Get talking to a member of the DecaData team to receive custom pricing options,
                information about data subscription fees, and quotes for DecaData’s data offering tailored to your use case.","","","http://decadata.io/","https://datarade.ai/data-providers/decadata/
"
"Gambit","","USA","Explore Gambit’s datasets, databases, and data feeds.
Gambit’s APIs and datasets start at $0.15.
Gambit offers free samples for individual data requirements.
Get talking to a member of the Gambit team to receive custom pricing options,
                information about data subscription fees, and quotes for Gambit’s data offering tailored to your use case.","","","https://www.gambitcognition.com/","https://datarade.ai/data-providers/gambit/
"
"DataBing","","India","Explore DataBing’s datasets, databases, and data feeds.
DataBing’s APIs and datasets range in cost from $300 / purchase to
          $1,250 / purchase.
DataBing offers free samples for individual data requirements.
Get talking to a member of the DataBing team to receive custom pricing options,
                information about data subscription fees, and quotes for DataBing’s data offering tailored to your use case.","","","https://databing.in","https://datarade.ai/data-providers/databing/
"
"TDCC","","Taiwan","Learn about TDCC’s prices, subscription cost, and API pricing.
The supported pricing models for TDCC’s data are available by getting in contact with them via Datarade.
Get talking to a member of the TDCC team to receive custom pricing options,
                information about data subscription fees, and quotes for TDCC’s data offering tailored to your use case.","","","https://www.tdcc.com.tw/portal/en","https://datarade.ai/data-providers/tdcc/
"
"Loctruth","","India","Learn about Loctruth’s prices, subscription cost, and API pricing.
The supported pricing models for Loctruth’s data are available by getting in contact with them via Datarade.
Get talking to a member of the Loctruth team to receive custom pricing options,
                information about data subscription fees, and quotes for Loctruth’s data offering tailored to your use case.","","","https://datarade.ai/data-providers/loctruth","https://datarade.ai/data-providers/loctruth/
"
"Viscacha Data","","USA","Learn about Viscacha Data’s prices, subscription cost, and API pricing.
The supported pricing models for Viscacha Data’s data are available by getting in contact with them via Datarade.
Get talking to a member of the Viscacha Data team to receive custom pricing options,
                information about data subscription fees, and quotes for Viscacha Data’s data offering tailored to your use case.","","","https://datarade.ai/data-providers/viscacha-data","https://datarade.ai/data-providers/viscacha-data/
"
"K-Meta","","USA","Explore K-Meta’s datasets, databases, and data feeds.
The supported pricing models for K-Meta’s data are available by getting in contact with them via Datarade.
Get talking to a member of the K-Meta team to receive custom pricing options,
                information about data subscription fees, and quotes for K-Meta’s data offering tailored to your use case.","","","https://k-meta.com/","https://datarade.ai/data-providers/k-meta/
"
"Echo Analytics","","France","Explore Echo Analytics’ datasets, databases, and data feeds.
Subscription model: monthly, quarterly or customisable
One-time payment
On-demand



        The supported pricing models for Echo Analytics’ data are One-off purchase, Monthly License, and Yearly License.
Echo Analytics offers free samples for individual data requirements.
Get talking to a member of the Echo Analytics team to receive custom pricing options,
                information about data subscription fees, and quotes for Echo Analytics’ data offering tailored to your use case.","","","http://echo-analytics.hubspotpagebuilder.com/en/en/competitor-search","https://datarade.ai/data-providers/echo-analytics/
"
"USLandGrid","","USA","Explore USLandGrid’s datasets, databases, and data feeds.
The supported pricing models for USLandGrid’s data are available by getting in contact with them via Datarade.
Get talking to a member of the USLandGrid team to receive custom pricing options,
                information about data subscription fees, and quotes for USLandGrid’s data offering tailored to your use case.","","","https://datarade.ai/data-providers/uslandgrid","https://datarade.ai/data-providers/uslandgrid/
"
"40Geo","","USA","Explore 40Geo’s datasets, databases, and data feeds.
The supported pricing models for 40Geo’s data are available by getting in contact with them via Datarade.
40Geo offers free samples for individual data requirements.
Get talking to a member of the 40Geo team to receive custom pricing options,
                information about data subscription fees, and quotes for 40Geo’s data offering tailored to your use case.","","","http://www.40geo.com","https://datarade.ai/data-providers/40geo/
"
"Mobilesquared","","United Kingdom","Explore Mobilesquared’s datasets, databases, and data feeds.
MessagemapIQ portal Licenses ( required for bespoke query functionality )
1 User         £795 per user
2 - 5 Users £595 per users
5+ Users     £495 per user
Datasets 2017 - 2025*
Global SMS Dataset 2017 - 2025*	                      £4,495 
Global RCS Dataset 2017 - 2025*	                      £4,495 
Global WhatsApp Business Dataset 2017 - 2025*	£4,495
The SMS, RCS & WhatsApp, 2017 - 2025*  above + Analysis Dataset	£12,800
Global SMS Dataset 2017 – 2025* enhanced Dataset	£6,995 
Global Apple Messenger Dataset 2017 - 2025*	        £4,495 
Global Facebook Messenger Dataset 2017 - 2025*	        £4,495 
Global Apple Viber Dataset 2017 - Current Year	        £4,495
The SMS, RCS, WhatsApp, Apple, Messenger, Viber 2017 - 2025*	£25,600
Omnichannel Business Engagement  	£12,800 
CPaaS 	                                                     £12,800
*Note :- Will be updated with 2026 in Q3 2022
All Prices Exclude VAT


        Mobilesquared’s APIs and datasets range in cost from £5,290 / year to
          £5,290 / year.
Mobilesquared offers free samples for individual data requirements.
Get talking to a member of the Mobilesquared team to receive custom pricing options,
                information about data subscription fees, and quotes for Mobilesquared’s data offering tailored to your use case.","https://datarade.ams3.cdn.digitaloceanspaces.com/images/production/vendor_credibility_attachment/_1e3bb3100d38d4f2.png"" ; https://datarade.ams3.cdn.digitaloceanspaces.com/images/production/vendor_credibility_attachment/_1fe9375cbd26f3a2.png"" ; https://datarade.ams3.cdn.digitaloceanspaces.com/images/production/vendor_credibility_attachment/_47b2b7bb89bb5766.png"" ; https://datarade.ams3.cdn.digitaloceanspaces.com/images/production/vendor_credibility_attachment/_ad109493d7df5b6e.png"" ; https://datarade.ams3.cdn.digitaloceanspaces.com/images/production/vendor_credibility_attachment/_c103d13cc8144eb8.png"" ","","https://www.mobilesquared.co.uk","https://datarade.ai/data-providers/mobilesquared/
"
"Soleadify","","Romania","Explore Soleadify’s datasets, databases, and data feeds.
Real-time API:

Pay-as-you-go model that allows for flexible consumption
In bulk, for different volume tiers

Batch:

Pricing and delivery per geo, updated on a weekly basis
Pricing and delivery per industry, updated on a weekly basis



        Soleadify’s APIs and datasets range in cost from $2.50 / unique company record per year to
          $2.50 / unique company record per year.
Soleadify offers free samples for individual data requirements.
Get talking to a member of the Soleadify team to receive custom pricing options,
                information about data subscription fees, and quotes for Soleadify’s data offering tailored to your use case.","https://datarade.ams3.cdn.digitaloceanspaces.com/images/production/vendor_credibility_attachment/_f8b881451f274ecb.png"" ; https://datarade.ams3.cdn.digitaloceanspaces.com/images/production/vendor_credibility_attachment/_475513c5b71a1867.png"" ","","https://www.soleadify.com/","https://datarade.ai/data-providers/soleadify/
"
"Price Intelligence","","Germany","Explore Price Intelligence’s datasets, databases, and data feeds.
Monthly and yearly license, depending on usecase


        The supported pricing models for Price Intelligence’s data are available by getting in contact with them via Datarade.
Price Intelligence offers free samples for individual data requirements.
Get talking to a member of the Price Intelligence team to receive custom pricing options,
                information about data subscription fees, and quotes for Price Intelligence’s data offering tailored to your use case.","","","https://priceintelligence.net/","https://datarade.ai/data-providers/price-intelligence/
"
